653:	2.272119454574E-04
654:	2.275078732055E-04
655:	2.277944731759E-04
656:	2.280914777657E-04
657:	2.283816429554E-04
658:	2.286607632414E-04
659:	2.289658441441E-04
660:	2.292626886629E-04
661:	2.295401791343E-04
662:	2.298212493770E-04
663:	2.301298663951E-04
664:	2.304067456862E-04
665:	2.306975075044E-04
666:	2.309820119990E-04
667:	2.312878350494E-04
668:	2.315784804523E-04
669:	2.318580372958E-04
670:	2.321552456124E-04
671:	2.324233937543E-04
672:	2.327348047402E-04
673:	2.329986164114E-04
674:	2.332919684704E-04
675:	2.336232428206E-04
676:	2.338837075513E-04
677:	2.341758372495E-04
678:	2.344747917959E-04
679:	2.347534027649E-04
680:	2.350335853407E-04
681:	2.353302988922E-04
682:	2.356165787205E-04
683:	2.359076170251E-04
684:	2.362146187807E-04
685:	2.364911342738E-04
686:	2.367892739130E-04
687:	2.370571601205E-04
688:	2.373911411269E-04
689:	2.376355550950E-04
690:	2.379484940320E-04
691:	2.382445236435E-04
692:	2.385255502304E-04
693:	2.388033317402E-04
694:	2.391171728959E-04
695:	2.393850445515E-04
696:	2.396668278379E-04
697:	2.399614313617E-04
698:	2.402618702035E-04
699:	2.405541599728E-04
700:	2.408434957033E-04
701:	2.411455934634E-04
702:	2.414289629087E-04
703:	2.417027571937E-04
704:	2.419833617751E-04
705:	2.422910474706E-04
706:	2.425612474326E-04
707:	2.428782172501E-04
708:	2.431964094285E-04
709:	2.434532798361E-04
710:	2.437641960569E-04
711:	2.440542302793E-04
712:	2.443291887175E-04
713:	2.446208090987E-04
714:	2.449136227369E-04
715:	2.451987820677E-04
716:	2.455042558722E-04
717:	2.457905793563E-04
718:	2.460937830620E-04
719:	2.463856071699E-04
720:	2.466703008395E-04
721:	2.469461469445E-04
722:	2.472407941241E-04
723:	2.475490327924E-04
724:	2.478288952261E-04
725:	2.481037809048E-04
726:	2.484129217919E-04
727:	2.486973244231E-04
728:	2.490007318556E-04
729:	2.492844359949E-04
730:	2.495456719771E-04
731:	2.498658723198E-04
732:	2.501761191525E-04
733:	2.504339499865E-04
734:	2.507361932658E-04
735:	2.510302874725E-04
736:	2.513096842449E-04
737:	2.516107051633E-04
738:	2.518974069972E-04
739:	2.521972346585E-04
740:	2.525002346374E-04
741:	2.527688920964E-04
742:	2.530730271246E-04
743:	2.533415681683E-04
744:	2.536636893637E-04
745:	2.539507404435E-04
746:	2.542197762523E-04
747:	2.545407915022E-04
748:	2.548212069087E-04
749:	2.551073557697E-04
750:	2.554197562858E-04
751:	2.556897234172E-04
752:	2.559933345765E-04
753:	2.562715962995E-04
754:	2.565594331827E-04
755:	2.568472118583E-04
756:	2.571504737716E-04
757:	2.574379905127E-04
758:	2.577267878223E-04
759:	2.580209693406E-04
760:	2.583079913165E-04
761:	2.586230984889E-04
762:	2.589292416815E-04
763:	2.591860538814E-04
764:	2.594789548311E-04
765:	2.597862330731E-04
766:	2.600837906357E-04
767:	2.603693865240E-04
768:	2.606576890685E-04
769:	2.609507646412E-04
770:	2.612418320496E-04
771:	2.615349949338E-04
